N1	N2	Na	Tsplit	M12	M21
0.04343	0.34354	1.52395	0.11589	14.33384	12.14006
0.37339	0.90745	1.65216	0.85279	27.6322	5.68622
1.40451	0.12372	1.03475	1.01126	39.63435	33.0906
0.42473	1.10212	0.87701	1.66008	4.33577	13.42141
1.05594	0.08401	0.47253	1.16012	19.33739	22.71085
0.09876	1.07844	0.95917	1.44015	30.07607	32.03472
1.05678	1.57127	1.19974	0.03777	2.97772	37.4153
0.35865	1.03953	1.76498	1.39225	32.03777	8.74412
0.52232	1.14744	1.79085	1.60766	22.46444	18.8469
1.05261	0.57035	0.12719	1.27787	15.02195	27.54389
0.08933	1.68449	1.56592	1.20883	10.80399	19.05478
0.11076	0.96844	1.33167	0.38091	10.46324	32.91226
1.99627	1.75208	0.00114	0.01594	9.51686	16.56867
0.01738	0.29347	0.73254	0.90629	39.24876	33.87003
1.44691	0.15296	1.63556	1.4875	7.83803	9.52215
0.53609	1.63047	0.13568	1.65929	12.68213	24.37764
0.59337	0.98223	0.68619	1.1241	27.94034	30.71408
0.68386	1.12205	0.05308	0.69125	22.07037	13.29794
1.9655	1.54488	0.84891	1.00205	25.16375	22.46683
1.6023	1.78404	1.78634	0.56714	23.50022	20.22485
1.11016	1.28714	0.23061	0.07302	17.64026	18.0012
0.1486	1.71924	0.49378	0.75694	32.75124	37.32044
1.33234	1.8535	0.89653	0.68556	2.28609	21.02193
0.22445	0.51506	1.58328	0.23857	9.69024	11.27455
1.75012	1.00682	1.42028	1.54657	29.71948	26.76902
1.20753	1.78624	1.16168	0.77319	21.51833	11.50443
0.81438	1.37691	1.30641	0.57329	26.82947	28.29649
1.78444	1.82507	1.21613	0.61883	28.20841	26.53443
0.52473	0.13137	1.98923	1.6054	6.53384	19.47185
0.37288	1.07262	1.39015	0.3331	6.8332	19.37957
0.81095	0.78195	1.09467	1.28549	13.99542	6.50892
0.35955	0.95823	0.83299	0.97501	3.11311	4.7003
1.24226	0.49344	0.0961	0.59961	20.70192	39.85578
0.93218	1.09579	0.26199	0.92631	1.76076	38.638
0.79584	1.66719	1.29432	0.61645	33.55036	18.47419
1.41622	0.43621	1.24997	0.05334	6.34601	33.1225
1.24992	1.08555	0.99978	0.3848	26.35296	38.2652
1.37613	0.53873	0.89238	1.43262	14.1984	13.8031
0.51812	0.9822	1.08844	0.23559	23.94859	7.84896
0.23538	0.12	0.33461	0.32397	2.01721	27.97362
1.16236	0.54968	0.10351	0.46685	6.29296	1.71747
1.98426	1.98323	1.80348	0.62702	13.84573	22.94438
0.36506	0.95108	1.85794	0.64473	17.27526	32.93537
1.93879	0.23526	0.67832	0.49989	1.23551	34.94744
0.33565	0.58145	0.79431	1.33749	1.1688	7.30383
1.7668	0.67902	1.53365	0.17961	6.54897	9.47848
1.27421	1.61026	1.05774	0.39935	18.72541	16.09566
0.68061	1.98176	0.79374	1.04554	1.53295	20.76175
1.63054	1.5881	0.11054	1.22261	8.54169	29.89951
1.72335	0.1905	1.28323	0.47818	8.22561	35.66153
1.59016	0.71342	1.64436	0.85391	36.85724	33.66362
0.32898	0.55575	1.55941	1.35261	36.64167	24.79955
1.43167	0.68859	0.40549	1.46198	38.83628	13.90657
0.29457	1.31598	1.36574	0.34498	32.13731	7.0098
1.40773	1.88571	0.14229	0.74318	19.12849	30.13568
0.11901	1.93904	0.49989	0.42534	10.50111	29.58793
0.55343	1.12982	0.11351	0.5636	1.01452	37.36751
1.28548	0.80526	1.5993	1.6064	29.18286	12.25463
0.26789	1.13482	0.01334	1.50376	37.34508	27.74038
0.16455	0.98553	1.63809	0.12114	26.23924	28.81744
1.88792	0.60219	0.20839	0.63245	5.34383	5.88829
1.71129	1.27311	1.20511	0.21146	39.87317	11.26992
1.97352	1.17608	0.09317	0.97154	24.54542	34.118
0.10488	0.10575	0.7887	0.69948	34.01997	23.42442
1.50148	0.95051	0.06402	1.3564	8.1732	23.45886
1.71659	1.41244	0.72046	1.01498	7.05064	15.98424
0.69987	1.56697	1.97492	0.90319	4.93034	24.81155
1.28314	0.57175	0.75363	0.83214	34.08384	25.71261
0.82644	0.8843	1.79959	1.58658	35.70272	6.94822
1.55322	0.40411	1.76045	0.93347	12.59467	35.24086
1.93784	1.6968	0.7723	1.2111	34.12805	14.83598
0.0754	1.3062	1.83675	0.9927	30.42708	19.1194
0.76366	1.43209	1.89964	0.19017	37.75092	30.92954
0.12192	0.89582	1.26071	0.3584	18.21402	30.47678
1.01311	0.21666	1.56068	0.95681	14.0451	20.70806
1.58101	0.90577	0.55428	1.33977	1.08432	16.56791
0.49213	1.11761	1.47429	1.42391	24.83798	15.49571
1.13902	0.45025	1.44737	1.73523	30.60377	14.5694
0.94413	0.03194	1.04895	0.4049	34.2365	6.48981
0.78349	0.90655	1.61554	0.85902	21.17894	25.57021
0.84917	1.29705	1.08768	1.27439	11.45882	14.82216
1.91915	0.04702	0.25397	1.10554	32.03028	28.52259
1.03099	1.82074	1.76064	1.33911	32.61084	6.48473
0.37237	0.73823	1.30522	1.02748	1.17036	37.53029
1.47118	0.5178	1.24843	0.80414	32.20338	20.20018
0.93814	0.69539	1.91454	1.36853	27.26953	30.84327
1.25449	0.08214	0.70052	0.30375	16.63513	23.4098
0.73843	0.72577	0.67965	0.77684	25.41317	2.32546
0.8667	0.93631	0.12774	1.47405	2.83491	16.69717
1.01325	0.39792	0.7843	1.42794	20.7228	17.59381
0.51426	0.56585	1.2063	1.67697	20.98775	16.86837
1.03574	1.84897	0.54485	0.30355	31.29478	28.2213
1.47466	1.11076	0.43588	0.78122	2.24219	38.50865
1.3266	0.92315	1.06469	0.9913	10.66821	11.30765
0.45301	1.92507	0.21634	0.06923	31.00588	28.006
1.37291	1.13415	0.93119	0.91255	4.59814	32.35199
1.24513	1.01857	0.62215	0.77431	3.49123	21.36358
0.44002	0.96234	0.77032	1.54711	25.64337	35.2862
0.44431	0.10061	1.79754	0.40749	24.87735	34.71932
0.42668	0.29233	0.45865	0.88329	20.80053	30.45286
0.75977	1.01121	1.60667	0.11092	19.02401	3.57994
1.12494	1.84345	1.03441	0.13829	25.78513	7.51243
1.67497	1.54662	1.05567	1.32353	23.39743	19.54469
1.20324	0.05015	0.24365	1.36712	23.63113	26.37171
0.81702	1.0833	1.54659	1.4489	19.61213	6.05877
1.87682	1.57213	1.85622	0.72273	23.91471	1.48167
1.87502	1.15463	0.6231	0.43058	5.03478	25.10125
1.07038	0.47535	0.85015	0.6544	15.08273	2.22971
0.59452	1.04195	0.44184	1.26952	21.68403	22.28392
0.37085	0.42333	0.32984	0.41164	1.77091	6.77215
0.17639	0.81636	1.42815	1.28042	19.53833	34.15816
0.46437	1.67633	1.66773	0.57804	24.66576	1.0652
1.21477	1.8975	0.82764	1.56593	9.60186	2.55503
1.16151	0.92876	0.09934	0.81175	25.25475	11.94571
0.1277	1.47598	1.05901	0.31745	3.16823	16.3065
0.83157	1.60521	0.28973	0.22136	16.26518	7.37754
0.97115	0.05432	0.35925	1.44298	19.40763	12.53184
0.89015	0.3444	0.2641	0.4397	2.68094	19.88806
1.63647	1.30832	1.85271	1.43232	7.13089	28.01685
1.71758	0.61789	1.82464	0.58915	34.22164	12.88477
1.1735	1.61404	0.62524	0.2106	32.89801	20.42611
0.79573	0.99501	1.43011	1.41235	11.11099	37.47734
1.28802	0.51891	1.8585	0.24593	3.05891	28.33651
1.59094	1.09843	0.45469	0.37744	22.5306	18.05696
0.86796	0.85091	0.41806	0.17797	32.56823	21.58156
0.75238	0.03344	1.86538	0.22225	31.4434	12.79496
0.31062	1.82726	1.01344	0.3147	15.42806	20.90219
1.18146	0.24421	1.11061	0.24688	1.38168	17.95103
1.60923	0.18698	1.29394	1.74091	16.53952	19.81403
1.71224	1.83394	1.19457	0.15664	28.68434	15.34902
1.68617	0.76546	1.72672	1.40795	8.43319	33.46633
1.10273	1.89301	0.48447	0.22195	12.59604	1.79229
1.38912	0.37624	1.91874	0.85028	39.39488	19.7669
1.6913	1.60655	1.7708	1.4322	2.21502	7.96803
1.05848	1.15872	1.86152	1.51216	11.21155	22.58608
1.37145	1.94871	0.22032	1.54648	15.04017	33.36099
0.42581	0.01723	0.13865	0.90956	16.83778	34.3339
0.36807	0.51595	0.13536	0.23325	27.12101	34.74817
0.23637	0.33164	0.18286	1.3876	23.45861	25.87505
1.5086	0.70814	0.37125	0.41789	21.88984	35.48919
1.31711	1.36461	1.72677	1.31421	37.85506	28.37405
0.92818	1.67034	1.46919	1.3837	4.381	35.23033
0.77178	0.89448	0.46391	1.45818	39.11847	27.10562
1.47662	1.34066	0.09485	1.41477	21.9855	31.60915
1.70604	1.05633	0.71298	1.70026	22.93568	33.01264
0.95253	0.34349	1.52832	1.72095	5.28194	32.37664
1.21628	0.8666	1.81332	1.21245	26.67571	11.99174
0.54296	0.40425	1.83676	0.56839	7.23406	14.24416
0.65597	1.32658	1.83288	1.7484	15.62506	38.27346
0.67968	1.64807	1.8987	1.03285	4.38256	18.92802
0.14298	0.6928	0.09605	1.37062	14.87631	4.51963
0.28989	0.87957	0.95787	1.3644	9.10949	26.5408
0.31246	1.01039	1.91395	1.57878	9.57333	21.95097
1.27853	0.71331	1.43798	1.08797	11.58181	37.955
1.35569	1.39958	0.80519	1.39781	11.15956	27.48717
0.86013	1.23902	1.13092	1.72198	23.40601	39.26076
0.05141	0.82832	0.81976	0.2118	32.54502	23.05577
0.86972	0.72112	1.84677	1.39309	28.82684	32.72672
0.48548	1.21001	0.26924	0.38696	21.68782	11.59739
1.85005	0.86673	1.22549	1.54882	26.59395	11.00079
1.42946	1.62098	1.93965	1.05647	5.67047	36.97409
1.74141	0.03111	1.61994	1.63908	17.04126	2.28008
0.29349	1.51635	1.68084	0.43051	8.44745	7.33212
0.9563	0.18344	1.33026	0.36346	37.71785	37.26627
1.77881	0.21257	0.18866	0.80246	26.81085	35.13949
0.98252	0.46837	0.33454	1.31718	38.69547	14.69053
0.49573	0.89831	1.45635	0.61337	19.53362	22.24236
1.03428	1.9163	1.74207	0.72501	27.58124	21.59388
1.96244	0.67305	1.32432	1.04414	18.51824	6.94162
1.97088	0.66258	0.33276	1.49837	25.12659	19.19736
1.16663	1.62083	0.69441	1.36457	37.0359	2.42645
0.38954	0.02016	1.53537	0.49843	13.20788	26.41348
0.35258	1.82296	1.80065	0.03322	30.12005	25.99328
0.87048	1.12138	1.00354	0.49533	9.0894	1.36339
1.73585	1.26211	1.24082	0.13734	11.33804	13.90813
1.36222	1.90609	0.75115	0.18432	36.67045	1.15158
1.2458	1.88164	1.64619	0.14017	22.79863	3.64779
1.55771	1.97161	1.837	0.70881	11.33069	26.40126
1.66531	1.68405	0.1736	1.20312	14.43542	6.02813
1.82905	1.63607	1.46461	1.6458	39.277	30.12637
1.75711	0.13068	0.92295	0.94909	32.70027	24.9434
1.12492	1.18179	1.61861	1.21858	1.73282	27.75685
0.48607	0.17992	1.36858	0.45997	7.83113	31.82783
1.04455	1.00062	0.37525	1.28011	12.42559	20.14609
1.00324	1.92713	0.63352	0.57508	11.20155	10.05623
1.12939	0.44498	1.45434	0.33605	1.63695	16.55559
1.57441	1.6994	0.65448	0.32741	33.99935	21.1866
1.50223	0.96985	0.38401	0.96062	10.38433	15.46296
0.83103	1.69073	0.33648	1.32835	13.57026	13.50266
0.09499	0.1276	0.36117	0.69232	39.71511	33.03876
1.67242	1.33627	1.6765	0.58866	22.55234	14.97219
0.29113	1.67877	0.02595	1.31485	7.83699	27.04663
1.87936	0.98195	1.09436	0.73126	38.27776	38.974
0.09187	0.33593	0.96387	0.52895	4.813	23.33175
1.24856	0.1664	0.43325	0.60144	33.44761	29.17766
0.4906	1.61034	1.57757	1.23883	33.30437	38.04975
1.71849	0.44563	1.89572	1.36335	30.52825	8.93824
0.33121	0.87257	0.01894	1.1046	10.43685	34.03621
0.98051	1.8779	0.58438	1.25268	17.46587	33.65637
1.40848	0.24806	1.51596	0.96184	35.40426	2.73136
1.90424	1.15313	1.16013	0.6866	30.27968	14.44739
0.0443	1.17864	0.027	1.61183	26.92778	19.96662
1.22513	0.46226	1.43706	1.03968	14.03411	31.71085
0.57067	0.79693	1.47839	1.00643	7.41006	31.55001
1.79623	1.30538	0.88704	0.53163	5.77546	1.93832
1.00514	1.5943	0.69741	0.58939	36.93552	10.96783
0.45794	1.62698	0.12343	1.06428	35.49982	11.58878
0.61403	1.59653	0.08167	1.36386	9.33191	32.95847
0.04148	0.49281	0.35669	0.36637	15.90131	17.68291
0.39148	1.11647	0.12021	1.26313	9.46164	24.61985
1.91014	0.39855	0.63399	1.57326	1.25063	12.56321
0.8437	0.14146	0.15173	1.66725	13.68453	23.63421
1.49985	1.75901	0.71516	1.29575	18.52207	19.90916
1.4838	0.95603	0.74169	0.36672	39.36564	1.9128
1.44885	0.46572	0.8645	1.13411	38.53182	10.89234
1.13428	1.25307	0.92959	1.61198	18.19273	7.30261
1.81074	0.91902	0.01637	1.69409	33.02154	27.49124
0.24316	1.25807	1.898	0.83974	12.44077	24.34457
0.15735	0.94301	1.44795	0.02321	26.27076	31.83408
1.86072	0.44933	1.62768	1.74938	4.34611	1.50396
1.49252	1.68051	1.76113	1.13802	19.9572	32.69813
1.7776	0.88049	0.63963	0.04848	9.17648	19.25115
1.93709	1.43805	1.28663	0.43893	29.35538	10.11225
1.03224	1.01458	1.74515	0.3171	29.81272	24.09696
0.27672	1.46305	0.82572	0.61292	15.69692	35.16827
1.7169	1.02353	0.34924	0.34549	12.89458	21.03731
0.29027	0.18569	1.99728	0.51303	9.24378	4.59091
0.70255	1.33959	0.88067	0.66268	20.10458	25.33421
1.50905	0.24017	0.91455	1.24862	33.95883	12.22922
1.52877	1.18159	1.64378	0.82292	5.78783	13.02374
1.91568	1.75844	1.56915	1.59652	34.28899	16.51645
0.88957	0.43208	0.40402	0.42936	18.25469	33.20734
1.53416	0.89427	0.8426	0.56049	11.41293	3.86423
0.84014	0.14513	0.05002	1.41736	23.39881	10.46495
1.06926	0.84133	1.65134	0.51929	30.65708	7.44571
1.37682	1.16938	1.38333	0.8873	37.06576	29.936
1.8386	1.21832	0.63368	0.04922	28.41768	14.64839
0.76456	0.81425	0.54905	0.53335	1.0266	1.87909
1.28842	1.207	0.33105	1.07683	24.41377	25.8909
1.05861	1.76315	0.75071	0.40878	23.37629	35.88015
0.78028	0.47165	1.73732	1.45339	8.62785	7.08492
0.58904	1.79296	0.40225	1.33462	6.59059	22.14634
1.62365	0.47762	1.03938	0.26305	30.91623	13.75391
1.52047	0.7499	0.04907	1.41209	31.78271	12.78874
0.67757	0.79757	0.56307	1.51054	34.15839	6.87228
1.11718	0.06778	0.92265	1.30437	27.32422	11.41391
1.50671	1.60404	1.00898	1.05973	22.76111	37.5567
0.70196	1.12378	0.99352	0.72302	39.17195	28.21354
1.00359	1.48604	1.56396	0.35526	37.54406	19.74489
0.85486	1.86288	0.68422	0.07164	32.07176	25.67116
1.36019	1.41753	0.97337	1.49025	14.85405	3.17064
0.68671	1.77197	1.86611	1.5459	25.6181	5.89291
1.76971	0.86782	0.57946	0.06114	27.93855	31.98134
1.91456	0.41621	0.61578	1.06233	35.25935	6.05028
1.0598	1.70572	1.27932	0.22801	37.1569	35.63262
0.115	0.9418	1.59827	0.9111	1.45361	5.72743
1.06116	0.94344	0.53922	0.61138	39.1592	19.09642
1.30014	1.15355	1.79853	0.85819	33.50275	5.0098
0.06666	1.88063	1.16427	1.06879	7.58486	29.37591
0.0433	0.6286	0.30817	0.63438	28.68767	15.4204
1.12682	1.10899	0.47086	0.37287	18.73252	18.32766
0.26875	0.03677	0.81236	1.01113	10.94644	26.85082
1.68897	1.28595	0.63789	1.69306	13.30263	21.72588
0.29677	1.79631	0.84774	1.43987	12.90625	35.90286
1.03346	1.74718	1.91557	1.29244	23.04377	8.6721
1.63028	1.79604	1.50633	0.86623	28.5331	30.23149
1.906	1.95522	0.122	0.02594	31.51291	4.65471
1.78815	0.60844	0.21092	1.24289	24.98899	22.13905
0.0033	0.22485	1.60376	1.3388	14.13687	6.52842
0.50996	1.22807	1.97153	0.20656	38.38059	9.02593
0.51391	0.16969	0.83018	0.11123	15.66811	28.5853
0.4355	0.24983	1.30479	0.4694	34.45989	28.36384
0.13257	1.91777	0.04643	1.40944	37.31433	28.70856
0.78536	0.32537	1.25411	1.11654	3.76611	30.19298
0.78096	1.02778	1.89726	0.97359	14.07045	35.81639
1.13192	1.92562	1.72206	0.08177	18.71723	1.26268
0.06881	1.86158	0.0695	0.87544	24.53073	20.10349
0.29121	0.98932	1.08555	0.20287	28.41342	25.63275
1.18343	0.11239	1.04186	1.72038	11.12183	10.60902
0.29857	0.83101	1.11335	0.38595	34.62466	6.28399
0.23921	0.19578	1.25501	0.38187	18.86396	12.67442
0.69027	0.34283	1.444	0.81784	23.92238	22.90595
0.61966	1.64616	1.78702	1.46678	14.31173	10.60591
0.5914	1.78691	1.39387	1.00318	9.57971	33.25823
0.37013	1.93586	0.89752	0.4657	8.88405	1.18983
0.16644	0.08416	1.59	0.86795	7.95442	9.34384
0.22983	1.92028	1.55965	0.90523	38.18514	4.99924
1.6182	1.27382	0.74203	0.07428	16.49726	30.71719
1.67644	0.61388	0.72198	0.96259	4.6128	36.54863
1.91862	0.15143	1.85816	1.46439	21.65918	8.36561
0.36942	1.41663	1.81618	0.6639	4.56459	23.58105
0.37026	1.26029	1.14895	1.40912	17.22137	6.32679
0.80705	1.08692	0.12861	1.17624	10.50333	13.16893
0.20904	0.53277	0.35809	1.50531	33.33769	33.36365
1.89716	0.09351	1.70587	0.91409	34.68602	30.60165
1.37539	1.56174	1.27541	0.62782	11.81243	24.85385
0.68453	0.70841	1.62261	0.86717	22.0667	30.48132
0.66745	0.62218	1.51357	0.66629	23.18136	16.76771
0.39484	1.11228	1.0085	0.74288	8.23399	20.85817
1.4703	0.21658	0.07697	1.29617	34.98024	8.17461
0.88778	1.70803	0.18909	1.5608	26.16757	10.62142
0.89755	1.53388	1.43841	1.35001	39.08426	2.07014
1.00056	0.30502	1.88515	0.25019	11.89937	32.88873
0.24525	1.00827	0.14557	0.99398	11.87984	5.37007
1.11874	1.24176	0.39487	0.3112	4.20437	39.21726
1.41961	0.63265	1.50512	0.7006	28.43457	38.26676
0.9666	1.99005	1.77613	0.46575	17.2548	31.47044
0.51998	1.68017	1.67597	0.93367	5.88301	33.65898
1.99764	0.86469	1.59347	0.34794	26.01788	25.80215
0.41419	0.63644	0.90183	0.77607	11.98572	16.61486
1.99452	1.07485	1.02885	1.32504	33.05461	25.17194
1.26592	0.46157	1.19928	0.90987	8.40787	8.85805
1.10822	1.36644	0.41093	1.12361	39.57933	26.03242
0.84369	0.10258	0.26345	0.11516	29.43204	14.92523
1.45133	0.89843	1.18211	0.48875	30.59931	15.61879
0.62064	1.10161	0.93212	0.02526	2.75142	10.67908
1.12121	0.152	1.76572	0.73169	26.9488	32.72065
0.62633	0.23334	1.10928	1.41432	7.17291	34.42844
1.09831	1.02959	1.41902	0.37233	19.8525	12.72176
1.731	0.57201	0.81207	0.92841	34.82635	19.91949
0.75691	1.39965	0.44271	1.05568	9.98529	1.27686
1.45826	1.12862	1.14613	0.44186	1.15667	7.08018
1.05006	1.77596	0.35645	0.0691	39.22359	8.381
1.10224	0.78873	0.57775	1.40491	24.52055	23.44508
1.59096	0.68987	0.08883	0.42206	2.88391	15.12312
1.1077	1.70026	1.87924	1.72501	15.50846	17.60639
1.65463	0.32472	0.94462	0.82888	36.45418	9.23425
1.75754	1.3161	1.54533	0.27247	2.09988	23.55196
1.47709	1.21416	0.02402	1.16243	21.96792	15.29127
0.18506	1.24961	0.53159	0.21343	19.36683	18.28531
0.68574	0.24998	0.98227	0.70464	25.62578	28.7146
1.52044	1.61592	0.6588	0.82688	29.50743	25.26537
1.71323	0.81053	1.08147	0.61186	21.73411	9.01042
1.11414	1.47448	1.4351	1.42796	31.07351	30.60127
0.152	0.93601	1.82752	1.69873	22.13092	5.4025
1.60899	1.69155	1.84956	0.92712	12.23496	12.72078
0.73618	1.59747	1.1923	0.24043	17.89178	25.16459
0.11391	0.50577	1.36292	1.58997	32.51277	3.38138
0.71735	1.53784	0.74619	1.66259	38.48706	21.34963
1.1364	0.64917	0.26097	1.06985	1.18814	16.58263
0.35045	0.98367	1.00166	0.74591	26.00887	3.39906
1.15372	0.83629	0.93423	0.98646	28.02444	34.65332
0.09911	1.38841	1.83274	1.45954	4.4816	34.93687
1.29579	1.67418	0.78863	0.00361	1.30777	32.75585
0.96938	1.98154	0.91003	0.52545	31.1412	11.87747
0.04475	1.9258	1.1539	1.61636	18.43239	36.27682
0.96298	1.25266	0.06203	0.89912	3.92407	17.50803
0.99314	1.27135	1.65623	0.91433	16.04386	23.3481
0.62727	0.92875	1.31671	0.67523	33.10563	26.69335
1.68414	0.65577	0.67718	1.33467	8.99366	23.92734
1.67381	1.64365	1.33622	0.69253	29.20852	7.95881
1.34925	1.152	0.90978	0.58371	6.14638	31.0225
0.18215	1.74976	1.21761	1.27524	1.50379	13.46334
1.23512	0.41092	0.11614	0.19031	36.40043	10.7274
0.86339	1.42936	1.2076	1.44007	14.1581	14.94906
0.29348	0.46795	1.08539	0.63222	5.78522	16.64944
1.94274	1.08539	0.39496	1.57276	27.03819	4.71183
0.56249	0.77083	0.63186	1.33589	21.30572	10.1132
1.10727	1.86595	1.82294	0.62389	4.34162	6.48477
0.65388	1.96221	1.12343	0.11966	9.32642	25.07421
0.07967	1.6174	1.2216	1.43352	7.23747	3.11779
0.90475	1.21144	1.13353	0.53285	7.07724	36.35181
1.88488	1.14136	1.84119	1.15262	13.42636	37.31088
0.93259	0.73171	1.36275	0.75664	24.29883	10.72867
1.47125	0.04254	1.44386	1.05047	28.56325	26.44064
1.83935	0.71727	1.05271	1.35313	19.69387	3.25629
0.00864	1.06053	0.27994	1.46542	37.67305	31.69074
0.97484	0.70679	1.33142	0.48833	12.4565	26.02304
0.44586	1.77388	0.72954	1.46432	12.60403	16.27391
0.86424	1.68445	0.37111	1.56855	2.87853	23.43548
0.38989	1.14226	0.62148	1.22035	26.33198	2.51756
1.93573	0.76606	1.57532	0.9372	8.48985	30.68913
0.29155	0.8131	1.52496	0.30241	29.7345	27.78339
1.30622	1.05421	1.23694	0.14319	19.49719	15.82078
0.36669	0.97373	0.84853	1.5826	1.13121	20.37278
1.33903	1.65865	1.40375	1.51318	34.65116	2.22443
1.86463	1.76553	0.58059	1.25582	30.44075	24.17339
1.3335	0.75771	0.47899	0.39504	3.04568	36.33413
0.98649	0.30003	0.19077	1.35543	13.86536	8.36768
1.45853	0.333	0.08033	0.48564	36.05785	17.42915
1.91565	1.73425	1.94111	0.78744	33.70849	1.25335
0.59877	1.23698	1.2535	0.05754	34.08972	20.20755
1.75337	1.26867	0.76843	0.15323	12.85615	25.79293
1.08863	0.25531	0.02593	1.68351	8.84202	34.0759
1.13317	1.78884	1.17414	0.23628	8.67814	38.53236
0.04344	1.18147	0.5039	0.01407	8.23095	15.75844
1.83582	0.18959	1.31541	1.67002	1.47221	27.91649
1.6287	1.33966	1.47957	0.61993	8.66672	5.84837
0.5324	1.01206	1.99819	1.71629	21.07727	22.22536
0.19034	0.79682	0.22621	0.90668	31.5784	6.99929
1.92537	0.203	1.25497	1.42337	6.62812	19.42861
0.1787	1.97334	1.80258	1.16097	19.13528	27.83246
0.72697	0.2601	1.55429	0.1826	10.28464	20.73355
0.36618	1.04187	1.37076	0.40219	20.28373	29.16316
0.54346	0.82381	0.08436	0.66735	22.30167	29.68591
0.04105	0.98975	1.50438	0.99391	15.12572	5.11386
1.69434	0.3559	1.06754	0.65178	14.75308	21.69468
1.747	0.66197	1.04765	0.66609	4.59615	22.51727
1.35444	1.89761	0.92919	1.21976	22.33428	7.32606
1.67619	1.44591	1.61277	0.76698	34.75669	38.43232
0.68846	0.95811	0.00891	0.16988	6.46869	11.84866
1.62473	0.89936	0.24702	0.25552	18.31867	12.83648
1.01872	0.57828	0.0438	1.28654	20.90773	9.13793
0.98948	0.3465	1.19493	1.07497	24.36156	38.05194
0.0604	1.84462	1.9227	0.29039	39.84061	29.54116
0.12934	1.01763	1.4774	0.84409	28.81194	25.2508
1.98444	0.56815	0.78267	1.3351	12.83331	29.04073
0.17765	0.83918	1.31189	0.44691	34.52996	15.21831
1.03713	1.16825	1.44601	0.07711	28.20565	1.28158
1.60496	1.9026	1.025	0.70848	11.95487	11.23371
0.61774	0.39331	0.74333	0.29985	32.82031	33.81406
1.68683	0.47727	0.98354	0.1963	9.26987	19.84028
1.69254	1.97523	1.39505	1.39943	21.14223	7.90177
1.65549	1.52654	0.51423	1.55548	17.81261	4.77073
0.31361	0.10806	0.81864	0.18473	29.20214	11.31058
1.37116	1.72699	1.34966	1.30696	34.47072	26.65481
1.43336	0.67631	0.91286	0.26932	15.45754	31.4739
1.82222	0.41707	0.87384	1.39381	39.73326	8.01674
0.94894	0.81026	1.82777	1.46977	39.30443	27.39744
1.56665	1.38279	1.32274	0.6031	7.76761	11.69983
1.86165	0.83422	0.079	1.66685	38.60494	4.95025
0.06458	1.63784	0.2026	0.0601	3.27825	26.71246
1.80158	0.19461	0.54188	0.76665	21.01849	14.54476
0.49455	1.09412	1.84172	0.38693	33.59518	33.20379
0.73085	1.98206	0.24267	0.38467	25.85262	18.18133
0.85699	0.41503	1.55288	0.67906	7.48307	30.27892
1.76096	1.89747	0.40643	0.82027	9.3739	14.61363
1.75483	1.73815	0.32075	1.14056	21.2964	5.25389
1.20184	1.76377	0.83916	1.31771	28.77215	20.97764
1.87608	0.99796	1.84607	0.21282	20.3567	7.73312
0.84976	1.03781	1.88979	0.60899	21.34984	4.12616
0.66866	0.53752	1.1683	1.33858	37.01752	37.67555
1.55279	0.48038	0.70606	1.61226	29.11328	37.82564
1.24725	0.33569	0.21722	1.36926	16.94568	13.3684
1.95647	1.96615	1.9176	0.77462	5.9496	35.64862
1.95266	0.23457	1.70954	0.05496	3.00276	3.54309
1.33196	0.02676	0.73701	0.47865	7.07494	27.29297
0.43768	1.96053	0.95777	1.27184	9.54895	19.53694
1.93406	0.10299	0.33686	0.56191	28.84788	17.31962
1.99741	1.7555	0.28782	1.04863	26.15426	12.61916
1.71829	0.76885	0.92008	1.60665	29.00957	17.60412
1.08623	1.44438	1.92501	1.05354	17.38512	7.13256
0.51764	0.77979	1.57311	0.22448	2.23078	19.652
1.20376	0.49084	0.05003	0.50388	32.41152	35.00476
0.2399	1.82036	1.64123	0.88507	36.70258	11.06017
1.18655	1.73625	0.63447	0.97592	6.34567	9.92721
0.33616	1.5456	0.47472	1.55478	20.67154	23.55226
1.60223	1.6735	0.44784	1.07614	19.1523	2.52844
0.11058	0.24084	0.56861	1.1729	38.98773	9.8757
0.69147	1.86437	1.62203	1.67489	30.18278	32.10158
0.75438	1.20947	1.36793	1.2255	31.17973	37.0112
1.94347	1.47383	0.46895	0.69221	34.39798	12.62535
1.8863	0.62886	0.7104	1.51091	15.08435	6.93697
0.56291	1.35499	0.1481	0.82914	33.12981	17.27333
0.37519	0.46681	0.95707	1.68051	17.26522	35.76678
0.13156	0.56982	1.4159	1.55858	22.7583	39.44196
